Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-January-2017,643.80,660.50,642.10,653.65,651.731943416467770505,120247,5905,78368811.00,35636,29.64,18.40,9.85
4-January-2017,665.10,667.80,642.70,643.90,652.790443860417579208,164376,8047,107303082.00,68394,41.61,25.10,-21.20
3-January-2017,684.90,684.90,659.95,663.00,665.019579360971510304,179679,7667,119490053.00,65879,36.66,24.95,-21.90
2-January-2017,655.00,682.75,648.70,679.05,665.634313691387226937,344976,14352,229627863.00,125130,36.27,34.05,24.05
30-December-2016,641.00,662.75,639.80,650.45,651.754305383917726990,188543,5756,122883712.00,109634,58.15,22.95,9.45
29-December-2016,643.95,653.00,636.10,640.90,646.178890876565295169,56459,2866,36482614.00,25149,44.54,16.90,-3.05
28-December-2016,649.00,650.25,635.45,644.80,644.826550403390106755,61355,3357,39563333.00,14986,24.43,14.80,-4.20
27-December-2016,629.00,639.80,616.05,636.90,630.521659932012058238,77955,3548,49152316.00,30475,39.09,23.75,7.90
26-December-2016,643.55,643.55,626.00,627.85,630.652214318904814669,27977,1642,17643757.00,8940,31.95,17.55,-15.70
23-December-2016,640.00,642.95,628.20,638.50,636.665501893569671651,51226,2711,32613827.00,14012,27.35,14.75,-1.50
22-December-2016,641.75,641.75,627.00,637.60,636.761502014568802392,400582,5223,255075196.00,342782,85.57,14.75,-4.15
21-December-2016,642.00,652.00,637.25,640.75,646.542877638664383889,522755,4170,337983522.00,476637,91.18,14.75,-1.25
20-December-2016,651.00,656.50,632.75,641.35,645.693615963543464751,362075,3744,233789516.00,313132,86.48,23.75,-9.65
19-December-2016,636.50,655.80,631.60,649.95,644.086652258927652567,106887,3885,68844490.00,63951,59.83,24.20,13.45
16-December-2016,654.55,655.00,635.50,638.70,643.639270058557915206,91021,2501,58584690.00,54593,59.98,19.50,-15.85
15-December-2016,642.50,658.05,638.10,648.90,650.930224112390691451,104635,3986,68110084.00,26729,25.54,19.95,6.40
14-December-2016,670.00,670.00,645.00,647.35,650.943942680642682802,324079,17652,210957262.00,104899,32.37,25.00,-22.65
13-December-2016,693.30,694.75,666.55,669.55,675.178150331613854089,59708,2559,40313537.00,23091,38.67,28.20,-23.75
12-December-2016,707.80,707.80,682.70,693.25,692.369132032503493607,57963,2218,40131792.00,10708,18.47,25.10,-14.55
9-December-2016,723.95,726.20,700.00,706.30,714.373853415264048445,22458,1188,16043408.00,7551,33.62,26.20,-17.65
8-December-2016,718.30,728.45,715.80,720.35,721.841415705611475610,49078,2494,35426533.00,14972,30.51,12.65,2.05
7-December-2016,735.00,737.00,705.05,718.20,721.303794156127344090,45860,2026,33078992.00,14214,30.99,31.95,-16.80
6-December-2016,747.40,754.50,728.15,730.80,740.379363511527620516,41509,1895,30732407.00,13324,32.10,26.35,-16.60
5-December-2016,736.00,751.85,733.20,742.70,745.846308151941954758,23430,993,17475179.00,3949,16.85,18.65,6.70
2-December-2016,750.00,751.00,731.45,736.55,739.609405073109074717,69622,2790,51493086.00,13400,19.25,19.55,-13.45
1-December-2016,766.95,767.00,752.05,754.70,758.852248394004282655,32223,2179,24452496.00,7287,22.61,14.95,-12.25
30-November-2016,735.00,769.00,734.10,764.15,756.114646033478500491,92537,4166,69968581.00,12399,13.40,34.90,29.15
29-November-2016,714.00,737.50,714.00,726.50,726.326958092380300359,68651,2684,49863072.00,10963,15.97,23.50,12.50
28-November-2016,700.00,712.00,690.85,706.95,703.186342316559344939,37737,1703,26536143.00,4657,12.34,21.15,6.95
25-November-2016,681.20,712.35,678.95,700.55,697.922149456203952754,85510,3393,59679323.00,11215,13.12,33.40,19.35
24-November-2016,668.90,683.00,665.00,675.95,673.988579697239536954,44920,2580,30275567.00,10577,23.55,18.00,7.05
23-November-2016,677.30,678.50,668.75,672.15,673.571518193224592220,47820,2006,32210190.00,11993,25.08,9.75,-5.15
22-November-2016,660.00,674.90,638.40,671.20,660.093063417442195145,72961,3476,48161050.00,8666,11.88,36.50,11.20
21-November-2016,671.10,673.00,640.95,651.35,651.897096213033587581,89676,3041,58459524.00,18867,21.04,32.05,-19.75
18-November-2016,669.25,678.60,658.00,666.55,666.136147891735774127,94177,3801,62734704.00,23764,25.23,20.60,-2.70
17-November-2016,676.00,684.05,666.20,669.40,673.843742090609972158,63216,2880,42597706.00,18286,28.93,17.85,-6.60
16-November-2016,679.80,699.05,659.20,669.30,680.063503338542406591,154858,5729,105313274.00,27082,17.49,39.85,-10.50
15-November-2016,700.90,700.90,651.00,671.75,667.801599381925946425,173442,6540,115824845.00,36714,21.17,49.90,-29.15
11-November-2016,692.00,717.00,671.80,699.45,691.370894541338462805,279171,9140,193010704.00,60840,21.79,45.20,7.45
10-November-2016,762.00,762.00,673.80,700.25,709.178755763127956409,417525,17840,296099860.00,58849,14.09,88.20,-61.75
9-November-2016,740.00,745.95,631.05,722.50,687.683900899038055491,343367,18558,236127958.00,61222,17.83,114.90,-17.50
8-November-2016,794.00,796.00,782.30,786.90,788.133093408552994196,30843,1964,24308389.00,10069,32.65,13.70,-7.10
7-November-2016,790.00,811.00,788.00,793.15,805.015144956688683040,196369,2231,158080019.00,167032,85.06,23.00,3.15
4-November-2016,801.00,803.65,775.85,789.15,789.732797695533684463,70819,3574,55928087.00,10389,14.67,27.80,-11.85
3-November-2016,830.95,843.40,800.05,806.35,823.714681675481517097,70714,2924,58248160.00,29572,41.82,43.35,-24.60
2-November-2016,855.00,855.00,821.40,831.75,833.592884287051825742,36314,1793,30271092.00,9630,26.52,33.60,-23.25
1-November-2016,852.55,869.00,849.70,860.20,860.929783647091879741,35590,4639,30640491.00,16113,45.27,19.30,7.65
30-October-2016,849.00,854.95,841.90,847.10,847.137356919875130072,6727,283,5698693.00,2029,30.16,13.05,-1.90
28-October-2016,850.00,853.90,835.10,847.55,845.781512605042016806,30702,2187,25967184.00,6193,20.17,18.80,-2.45
27-October-2016,854.00,854.00,838.00,847.00,843.862789359536139512,45186,2052,38130784.00,8533,18.88,16.00,-7.00
26-October-2016,860.50,867.00,850.00,853.95,856.291694822537567976,62154,2866,53221954.00,32609,52.46,17.00,-6.55
25-October-2016,871.00,876.05,861.65,867.50,866.755615747443142016,21413,1327,18559838.00,6777,31.65,14.40,-3.50
24-October-2016,880.00,885.00,866.00,872.00,874.892305834037927285,41395,2211,36216167.00,6080,14.69,19.00,-8.00
21-October-2016,874.00,880.25,858.30,876.75,870.183740613629912522,155012,8292,134888922.00,27799,17.93,21.95,2.75
20-October-2016,888.00,895.00,866.95,873.65,881.429079510519018626,49767,2785,43866081.00,12500,25.12,28.05,-14.35
19-October-2016,864.00,884.95,862.00,881.75,873.062239828963088725,79515,2918,69421544.00,23034,28.97,22.95,17.75
18-October-2016,838.00,866.00,838.00,862.85,856.272419649856284295,76540,4473,65539091.00,31237,40.81,28.00,24.85
17-October-2016,837.70,851.60,831.90,837.80,839.676444609588167592,635137,2329,533309578.00,597436,94.06,19.70,0.10
14-October-2016,816.00,842.25,816.00,837.55,835.927043750210175875,59474,3349,49715925.00,21981,36.96,26.25,21.55
13-October-2016,831.05,832.40,812.75,824.75,822.336759502202537130,41543,1763,34162336.00,9364,22.54,19.65,-6.30
10-October-2016,854.00,859.20,842.00,845.60,846.955901822996231795,88371,1844,74846340.00,70978,80.32,17.20,-8.40
7-October-2016,857.80,866.70,851.15,854.95,857.983608787322315173,44109,2181,37844799.00,5502,12.47,15.55,-2.85
6-October-2016,864.00,866.65,842.70,849.95,855.189661053741433311,64494,2559,55154602.00,21312,33.04,23.95,-14.05
5-October-2016,873.00,879.80,861.10,865.10,870.541408000824296128,38821,2053,33795288.00,5873,15.13,18.70,-7.90
4-October-2016,855.00,876.00,848.55,872.20,864.807369777845174008,131890,3825,114059444.00,16826,12.76,27.45,17.20
3-October-2016,820.25,859.20,819.50,855.45,848.844779701697239842,145825,4335,123782790.00,52082,35.72,39.70,35.20
30-September-2016,790.00,830.75,789.55,828.20,818.800181209924728185,86088,4153,70488870.00,15502,18.01,41.20,38.20
29-September-2016,826.00,846.00,766.20,787.10,801.119279743637565913,117958,5688,94498428.00,19228,16.30,79.80,-38.90
28-September-2016,815.00,824.00,802.50,815.55,816.927695411316404623,31229,1467,25511835.00,9811,31.42,21.50,0.55
27-September-2016,813.95,823.00,808.30,811.75,816.018655894234300403,68075,2235,55550470.00,15307,22.49,14.70,-2.20
26-September-2016,808.95,816.95,803.80,812.55,810.335730873435685717,31004,1402,25123649.00,3760,12.13,13.15,3.60
23-September-2016,805.00,821.95,804.45,814.40,813.992328453120378586,54096,2020,44033729.00,16721,30.91,17.50,9.40
22-September-2016,800.00,807.60,796.50,800.65,801.158247197554229145,34345,1237,27515780.00,14286,41.60,11.10,0.65
21-September-2016,801.35,802.95,792.20,794.55,797.809994757161241122,41962,1535,33477703.00,15940,37.99,10.75,-6.80
20-September-2016,800.40,810.45,791.00,803.70,799.823284214321121175,44382,2006,35497757.00,8252,18.59,19.45,3.30
19-September-2016,807.00,809.75,795.10,797.55,801.794196465957624989,47764,2256,38296898.00,11066,23.17,14.65,-9.45
16-September-2016,789.50,814.00,789.50,806.30,803.355574938217764209,75669,4538,60789113.00,18492,24.44,24.50,16.80
15-September-2016,789.25,799.45,782.55,786.40,792.180970942593905031,28220,1713,22355347.00,7015,24.86,16.90,-2.85
14-September-2016,768.00,795.85,768.00,793.30,783.939506864667974222,35690,1917,27978801.00,7744,21.70,27.85,25.30
12-September-2016,785.00,785.00,760.25,766.80,769.473459285243683114,56159,3057,43212860.00,15541,27.67,24.75,-18.20
9-September-2016,815.00,816.90,791.10,795.45,801.849193535495627987,62557,3199,50161280.00,18596,29.73,25.80,-19.55
8-September-2016,819.90,825.80,811.00,818.35,818.490248710313299500,23843,1527,19515263.00,4687,19.66,14.80,-1.55
7-September-2016,838.00,841.75,813.15,820.15,827.644957574972472310,30878,1563,25556021.00,7765,25.15,28.60,-17.85
6-September-2016,839.00,840.50,826.90,833.05,833.074919661422780449,47611,2210,39663530.00,14191,29.81,13.60,-5.95
2-September-2016,835.00,836.05,825.30,828.65,829.476620283314529271,15954,908,13233470.00,4897,30.69,10.75,-6.35
1-September-2016,822.00,844.50,820.25,834.35,835.850496500981937875,72306,3473,60437006.00,14167,19.59,24.25,12.35
31-August-2016,832.00,837.25,815.25,819.55,830.222154579813814270,39423,1775,32729848.00,11122,28.21,22.00,-12.45
30-August-2016,830.10,836.50,826.65,830.45,830.206816893857767149,947587,2961,786693187.00,896971,94.66,9.85,0.35
29-August-2016,818.55,831.50,810.00,829.60,821.597416222049037827,66724,3275,54820266.00,21667,32.47,21.50,11.05
26-August-2016,829.50,833.25,812.75,818.55,826.687298192213561483,97246,2450,80392033.00,34526,35.50,20.50,-10.95
25-August-2016,815.00,827.70,808.65,823.35,820.332040510554364936,105454,3591,86507295.00,27789,26.35,19.05,8.35
24-August-2016,810.00,810.70,803.05,807.85,808.727399996854010350,63573,1316,51413227.00,30879,48.57,7.65,-2.15
23-August-2016,794.95,808.40,791.75,804.70,804.168355645200644143,368862,2301,296627148.00,316446,85.79,16.65,9.75
22-August-2016,798.00,805.00,789.70,793.10,795.582160294663506838,35023,1617,27863674.00,6563,18.74,15.30,-4.90
19-August-2016,806.75,810.15,795.00,800.25,803.683068850780650115,31256,1305,25119918.00,4571,14.62,15.15,-6.50
18-August-2016,812.90,815.00,799.70,803.70,805.401640065904488800,79509,3712,64036679.00,35781,45.00,15.30,-9.20
17-August-2016,818.00,821.25,802.30,808.95,812.468594894823918695,67696,2539,55000874.00,13058,19.29,18.95,-9.05
16-August-2016,800.00,818.00,787.60,814.45,805.416490968146333124,263235,4417,212013810.00,149066,56.63,30.40,14.45
12-August-2016,782.60,800.00,782.60,797.95,796.884346414647836046,65921,2118,52531413.00,16495,25.02,17.40,15.35
11-August-2016,785.20,791.00,771.60,782.10,781.047405966277561608,61680,2224,48175004.00,10017,16.24,19.40,-3.10
10-August-2016,810.00,810.00,774.05,781.80,784.591604802492897076,65466,2633,51364074.00,8197,12.52,35.95,-28.20
9-August-2016,810.25,810.25,793.60,805.85,804.974580384226491405,49450,2067,39805993.00,4008,8.11,16.65,-4.40
8-August-2016,796.65,814.00,791.10,810.25,804.842243906584146496,70609,2074,56829106.00,19323,27.37,22.90,13.60
5-August-2016,799.00,804.85,785.40,796.00,795.654262944335107029,82314,3656,65493485.00,10154,12.34,19.45,-3.00
4-August-2016,793.00,805.60,780.15,801.35,797.207756172323873582,137671,4563,109752389.00,31376,22.79,25.45,8.35
3-August-2016,785.20,794.00,778.25,788.20,787.505881036107043251,107209,3664,84427718.00,24510,22.86,15.75,3.00
2-August-2016,764.80,786.75,764.45,782.25,779.686307319592879020,137453,4871,107170222.00,37749,27.46,22.30,17.45
1-August-2016,775.00,775.75,754.00,761.40,764.184411447716227836,1478059,3306,1129509647.00,1393097,94.25,21.75,-13.60
29-July-2016,770.00,777.60,757.80,764.05,766.303135542766421909,151170,4603,115842045.00,63837,42.23,19.80,-5.95
28-July-2016,778.80,782.75,767.40,770.25,775.173944038495811798,44888,2122,34796008.00,13693,30.50,15.35,-8.55
27-July-2016,760.00,785.60,760.00,774.10,776.192638007727010563,126569,5928,98241926.00,30166,23.83,25.60,14.10
26-July-2016,752.40,773.25,747.65,764.25,762.236287732352812940,275228,8642,209788769.00,61350,22.29,25.60,11.85
25-July-2016,737.05,768.60,728.80,742.15,750.299421344031594865,400065,13560,300168538.00,59165,14.79,39.80,5.10
22-July-2016,719.00,738.40,713.40,735.05,727.080298849598845353,117785,4699,85639153.00,34432,29.23,25.00,16.05
21-July-2016,720.00,720.10,711.20,714.20,716.500854236235147938,77262,2857,55358289.00,26686,34.54,8.90,-5.80
20-July-2016,710.55,716.85,710.00,713.00,713.338654911538690653,33574,1403,23949632.00,13286,39.57,6.85,2.45
19-July-2016,713.00,713.95,698.90,712.00,712.241208765110553440,1010552,3147,719756778.00,958223,94.82,15.05,-1.00
18-July-2016,715.00,726.30,707.35,710.10,716.362916697400563189,460946,4447,330204621.00,352995,76.58,18.95,-4.90
15-July-2016,697.50,720.00,697.50,707.70,710.086250460814661805,854465,6181,606743848.00,706392,82.67,22.50,10.20
14-July-2016,711.00,711.00,689.75,696.80,697.669530090522198087,203486,7940,141965982.00,28858,14.18,21.25,-14.20
13-July-2016,750.00,756.45,685.10,714.40,711.708638152477360909,902311,37020,642182533.00,88328,9.79,71.35,-35.60
12-July-2016,720.00,747.00,718.00,743.35,736.751721201449128934,138566,5142,102088739.00,55242,39.87,29.00,23.35
11-July-2016,695.00,724.00,692.65,715.35,713.366352967893186569,149719,6769,106804497.00,34601,23.11,31.35,20.35
8-July-2016,675.90,690.00,672.40,688.10,684.723046123345448891,51449,2154,35228316.00,10483,20.38,17.60,12.20
7-July-2016,684.90,685.00,672.05,675.65,679.350336979878882594,40952,1869,27820755.00,10402,25.40,12.95,-9.25
5-July-2016,688.00,688.00,675.25,679.25,679.754684740035327547,52084,2303,35404343.00,9964,19.13,12.75,-8.75
4-July-2016,686.00,690.70,677.10,687.50,683.982056908919910745,54227,2810,37090295.00,17313,31.93,13.60,1.50
1-July-2016,673.50,688.55,673.50,679.10,681.636041187471785721,46519,1976,31709027.00,12586,27.06,15.05,5.60
30-June-2016,666.10,676.00,657.95,671.10,669.129657570519289761,100079,4115,66965827.00,23203,23.18,18.05,5.00
29-June-2016,668.00,668.00,654.25,661.25,659.486623217629266887,111088,5052,73261050.00,44684,40.22,13.75,-6.75
28-June-2016,660.00,670.55,651.20,665.25,662.093713087155710106,90585,4767,59975759.00,27851,30.75,19.35,5.25
27-June-2016,658.00,668.50,652.80,658.85,662.233521166777156927,42236,2510,27970095.00,14877,35.22,15.70,0.85
24-June-2016,661.00,668.25,625.00,656.45,655.382136760395529358,155235,5744,101738246.00,68109,43.87,43.25,-4.55
23-June-2016,690.10,694.00,681.00,683.90,685.096783093306847652,36246,1640,24832018.00,14628,40.36,13.00,-6.20
22-June-2016,693.00,698.25,686.15,689.30,690.986283754822117445,23330,1255,16120710.00,4378,18.77,12.10,-3.70
21-June-2016,702.00,704.50,692.65,695.00,697.227280474766413065,64537,2614,44996957.00,38173,59.15,11.85,-7.00
20-June-2016,695.25,701.85,685.55,699.85,696.975439199839509357,69786,3186,48639128.00,22196,31.81,16.30,4.60
17-June-2016,700.00,705.80,691.00,695.35,698.447501040270007859,21629,1148,15106721.00,8430,38.98,14.80,-4.65
16-June-2016,703.35,704.80,690.25,698.70,696.686913307564881281,30787,1246,21448900.00,6264,20.35,14.55,-4.65
15-June-2016,693.05,711.00,693.05,705.90,706.245536087123553090,59869,2645,42282214.00,10916,18.23,17.95,12.85
14-June-2016,699.75,703.20,689.50,694.25,694.663598850148367952,43136,1877,29965009.00,10595,24.56,13.70,-5.50
13-June-2016,700.00,702.95,687.40,697.70,694.024225396610475481,88626,3446,61508591.00,29328,33.09,15.55,-2.30
10-June-2016,735.00,737.55,707.50,713.00,719.724383715599721988,67623,3162,48669922.00,23054,34.09,30.05,-22.00
9-June-2016,741.00,747.00,732.05,735.60,741.579237114807744750,58672,3371,43509937.00,21930,37.38,14.95,-5.40
8-June-2016,740.00,743.60,732.50,741.00,739.070104875389993609,26603,1642,19661482.00,4564,17.16,11.10,1.00
7-June-2016,743.20,751.85,734.75,737.55,743.953408961566187350,26357,1613,19608380.00,6333,24.03,17.10,-5.65
6-June-2016,756.00,765.00,740.25,743.20,754.720970718289753142,57442,2776,43352682.00,22223,38.69,24.75,-12.80
3-June-2016,737.40,757.35,737.40,752.15,747.041214922207625710,63181,3888,47198811.00,18435,29.18,19.95,14.75
2-June-2016,728.00,740.70,727.00,730.85,733.680061090128578209,48453,2692,35549000.00,6893,14.23,13.70,2.85
1-June-2016,725.00,734.80,720.25,725.15,726.970633802816901408,42600,2090,30968949.00,6446,15.13,14.55,0.15
31-May-2016,740.00,740.00,716.00,720.15,722.417664499942980955,52614,2253,38009283.00,19415,36.90,24.00,-19.85
30-May-2016,745.00,753.25,731.30,736.45,742.401774294500231311,36747,1788,27281038.00,9585,26.08,21.95,-8.55
27-May-2016,719.20,758.00,716.00,742.00,744.413964256424275560,117056,5491,87138121.00,23532,20.10,42.00,22.80
26-May-2016,700.00,721.00,700.00,718.85,711.479529988063681036,64509,4352,45896833.00,13554,21.01,21.00,18.85
25-May-2016,690.00,700.55,690.00,696.15,696.530698791563461682,26646,1962,18559757.00,7172,26.92,10.55,6.15
24-May-2016,695.00,695.00,672.00,682.65,681.329971497478623108,50171,2718,34183006.00,10486,20.90,23.00,-12.35
23-May-2016,687.00,708.85,687.00,691.20,697.475433752516910018,82939,4067,57847915.00,14418,17.38,21.85,4.20
20-May-2016,690.00,699.00,683.25,688.05,691.763784918751141135,87632,5790,60620644.00,28444,32.46,15.75,-1.95
19-May-2016,732.00,732.50,686.00,692.30,704.079575780948708060,129650,4971,91283917.00,30870,23.81,46.50,-39.70
18-May-2016,719.30,731.00,715.65,728.90,724.536003689307596020,30358,1476,21995464.00,7185,23.67,15.35,9.60
17-May-2016,725.00,735.35,718.95,721.00,727.272385904101675332,62316,2864,45320706.00,10168,16.32,16.40,-4.00
16-May-2016,713.00,737.50,713.00,725.05,727.989720802784566392,67515,3154,49150226.00,14448,21.40,24.50,12.05
13-May-2016,710.00,727.50,710.00,713.90,718.276425029788215397,104068,4076,74749591.00,23053,22.15,17.50,3.90
12-May-2016,685.05,717.90,684.45,712.25,690.151237337269310000,2260176,9837,1559863263.00,2091536,92.54,33.45,27.20
11-May-2016,680.00,686.95,671.10,682.05,681.688189140578161249,38363,1677,26151604.00,7254,18.91,15.85,2.05
10-May-2016,692.00,693.65,681.00,685.85,686.390360663718609274,24649,1429,16918836.00,7302,29.62,12.65,-6.15
9-May-2016,678.45,695.05,678.45,693.30,689.379427971660981369,57165,2370,39408375.00,16106,28.17,16.60,14.85
6-May-2016,669.70,679.50,668.95,676.35,675.070405689348634233,30935,1890,20883303.00,7156,23.13,10.55,6.65
5-May-2016,670.60,685.10,664.20,669.20,668.660912989686040968,2114416,7137,1413827333.00,2015925,95.34,20.90,-1.40
4-May-2016,677.50,680.10,661.35,668.80,669.763994117835107573,62562,3053,41901775.00,12603,20.14,18.75,-8.70
3-May-2016,695.00,701.65,674.65,682.05,684.790218644486535452,97144,4112,66523261.00,23018,23.69,27.00,-12.95
2-May-2016,690.55,703.65,688.60,691.85,695.422570142470063805,91528,4826,63650637.00,19124,20.89,15.05,1.30
29-April-2016,687.10,699.90,667.00,690.90,684.312704303585911962,81374,3934,55685262.00,17662,21.70,32.90,3.80
28-April-2016,689.00,709.90,688.00,696.55,699.144277124274669985,57043,2914,39881287.00,8827,15.47,21.90,7.55
27-April-2016,679.00,706.00,678.00,701.45,698.240482494851426890,101970,4771,71199582.00,17241,16.91,28.00,22.45
26-April-2016,675.75,687.50,662.90,680.00,679.378244015919411384,734198,7903,498798148.00,556724,75.83,24.60,4.25
25-April-2016,673.05,676.00,652.35,671.00,667.900112514662227893,2717868,5003,1815264343.00,2622831,96.50,23.65,-2.05
22-April-2016,659.35,676.70,659.25,672.90,672.109470949456778460,50808,2648,34148538.00,15617,30.74,17.45,13.55
21-April-2016,657.75,670.00,657.00,665.70,663.133897678349753044,75722,4161,50213825.00,34861,46.04,13.00,7.95
20-April-2016,642.40,667.30,642.40,655.25,654.666347981339630248,86815,4923,56834859.00,16749,19.29,24.90,12.85
18-April-2016,630.00,647.80,622.45,642.80,637.153705726068034750,61351,3003,39090017.00,18465,30.10,25.35,12.80
13-April-2016,630.00,634.75,623.45,626.20,629.969350961538461538,44928,2244,28303263.00,11062,24.62,11.30,-3.80
12-April-2016,625.65,631.35,616.60,620.45,622.896211672145282103,37114,1713,23118170.00,10014,26.98,14.75,-5.20
11-April-2016,611.45,625.50,608.50,623.55,619.217042253521126760,63900,4366,39567969.00,16977,26.57,17.00,12.10
8-April-2016,610.25,618.90,605.00,607.40,610.036513641561836301,36726,2723,22404201.00,10061,27.39,13.90,-2.85
7-April-2016,629.45,629.45,611.05,614.05,616.735829164427171621,48374,3134,29833979.00,17558,36.30,18.40,-15.40
6-April-2016,613.85,628.95,600.10,623.20,615.748232349749728726,114276,7158,70365245.00,24919,21.81,28.85,9.35
5-April-2016,622.40,631.75,611.30,613.35,620.420428503314517741,65017,5423,40337875.00,18985,29.20,20.45,-9.05
4-April-2016,648.75,648.75,622.05,631.30,632.396198264113047844,69705,3958,44081177.00,20441,29.33,26.70,-17.45
1-April-2016,650.00,660.00,639.15,645.35,648.177171804988965424,59812,3287,38768773.00,13114,21.93,20.85,-4.65
31-March-2016,639.35,653.00,629.60,646.75,640.902295688706611983,39988,1903,25628401.00,12835,32.10,23.40,7.40
30-March-2016,622.05,640.50,620.00,639.40,632.816183746567992083,71751,2496,45405194.00,30301,42.23,20.50,17.35
29-March-2016,625.00,633.45,613.25,614.90,622.471755532746294995,55533,1991,34567724.00,26864,48.37,20.20,-10.10
28-March-2016,645.00,651.30,630.65,632.00,636.949644972900298306,47602,2248,30320077.00,17427,36.61,20.65,-13.00
23-March-2016,647.80,649.40,640.00,643.80,643.585686532991049746,28826,1531,18552001.00,9110,31.60,9.40,-4.00
22-March-2016,659.50,659.50,639.00,646.10,643.949528672427336999,50920,2449,32789910.00,10536,20.69,20.50,-13.40
21-March-2016,619.00,650.50,617.85,645.20,639.350259609930625245,114595,4860,73266343.00,31233,27.26,32.65,26.20
18-March-2016,633.00,633.00,606.10,611.85,619.495908773180192157,72961,3424,45199041.00,26701,36.60,26.90,-21.15
17-March-2016,642.70,647.90,631.20,635.50,638.188858112589240432,51266,2718,32717390.00,17097,33.35,16.70,-7.20
16-March-2016,648.00,648.00,623.20,635.70,632.531682292588006368,56530,2991,35757016.00,13942,24.66,24.80,-12.30
15-March-2016,652.35,659.45,644.30,649.60,650.721875304907795882,61494,2388,40015491.00,28291,46.01,15.15,-2.75
14-March-2016,652.05,657.45,646.30,651.60,651.504868235417065821,57413,2337,37404849.00,17250,30.05,11.15,-0.45
11-March-2016,659.00,659.00,643.00,646.35,648.826508037952903003,40682,2292,26395560.00,10102,24.83,16.00,-12.65
10-March-2016,657.10,662.30,650.00,654.90,654.924406694978765925,80060,3858,52433248.00,30716,38.37,12.30,-2.20
9-March-2016,659.00,666.95,649.50,655.90,658.346246926859250153,52064,2387,34276139.00,13173,25.30,17.45,-3.10
8-March-2016,666.95,684.90,651.15,661.80,668.108037498078991854,97605,4044,65210685.00,23049,23.61,33.75,-5.15
4-March-2016,651.20,674.00,643.35,669.65,666.828246668660806468,103637,5809,69108079.00,32267,31.13,30.65,18.45
3-March-2016,652.80,659.60,640.00,648.95,648.631995471517368254,91863,3945,59585281.00,34868,37.96,19.60,-3.85
2-March-2016,630.00,669.95,626.55,648.80,653.282023917888194858,159295,7100,104064560.00,44334,27.83,43.40,18.80
1-March-2016,579.50,628.00,579.50,623.75,599.042985144652227792,196091,9075,117466938.00,98737,50.35,48.50,44.25
29-February-2016,583.00,588.45,560.05,575.05,578.328885757482349142,136254,6153,78799624.00,46346,34.01,28.40,-7.95
26-February-2016,571.00,581.45,565.75,576.10,574.230061489410157139,131730,5208,75643326.00,85482,64.89,15.70,5.10
25-February-2016,555.00,575.35,553.65,560.30,566.676969040002115115,75646,3755,42866846.00,27420,36.25,21.70,5.30
24-February-2016,564.90,568.00,551.00,553.25,561.428598272365025063,180941,3122,101585452.00,125904,69.58,17.00,-11.65
23-February-2016,583.00,585.00,558.00,565.35,570.733145356055318439,323798,5069,184802251.00,238843,73.76,27.00,-17.65
22-February-2016,598.00,598.00,579.00,582.40,583.033602868258448394,209744,3168,122287800.00,155673,74.22,19.00,-15.60
19-February-2016,604.00,611.30,595.75,597.65,601.085935116444625241,49165,2297,29552390.00,13926,28.33,15.55,-6.35
18-February-2016,615.60,624.85,600.25,608.20,612.932126454241649838,55957,2792,34297843.00,20238,36.17,24.60,-7.40
17-February-2016,616.00,617.55,586.00,610.50,596.307432692644330077,142815,5219,85161646.00,61530,43.08,31.55,-5.50
16-February-2016,638.75,642.35,610.00,616.00,622.328228455900935051,59355,3440,36938292.00,20417,34.40,32.35,-22.75
15-February-2016,615.00,639.95,601.45,636.25,626.614296225589627331,100572,4792,63019853.00,29397,29.23,38.50,21.25
12-February-2016,615.20,616.95,585.00,602.30,598.545319806279225116,95808,4079,57345430.00,18776,19.60,31.95,-12.90
11-February-2016,626.00,636.80,604.00,615.25,621.893562927323373005,98725,4444,61396442.00,21241,21.52,32.80,-10.75
10-February-2016,621.00,634.00,605.55,625.45,618.419194249835689614,71511,3260,44223775.00,11410,15.96,28.45,4.45
9-February-2016,661.10,663.80,623.70,627.10,637.946193397077394912,88688,3924,56578172.00,28238,31.84,40.10,-34.00
8-February-2016,684.55,689.40,668.50,672.10,679.459167346938775510,30625,1546,20808437.00,6925,22.61,20.90,-12.45
5-February-2016,665.40,685.85,663.25,682.80,675.887531351660085922,40269,2022,27217315.00,14724,36.56,22.60,17.40
4-February-2016,680.00,689.75,646.05,660.65,671.596181912339343722,42482,2366,28530749.00,6989,16.45,43.70,-19.35
3-February-2016,681.10,689.25,669.00,675.05,677.566453937407769409,52179,3032,35354740.00,11082,21.24,20.25,-6.05
2-February-2016,715.00,718.00,690.70,693.70,708.774733611503844960,57998,2783,41107517.00,14933,25.75,27.30,-21.30
1-February-2016,704.00,709.75,700.00,708.40,705.902944412427306543,38174,1671,26947139.00,13174,34.51,9.75,4.40
29-January-2016,699.00,712.00,697.00,706.30,701.861118254537579686,73883,3683,51855605.00,40751,55.16,15.00,7.30
28-January-2016,704.70,724.45,696.00,699.40,704.275910364145658263,34272,2272,24136944.00,12071,35.22,28.45,-5.30
